"Specimen width",5.97,"mm"
"Specimen thickness",4.35,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
16.1273,12.6162
16.144,12.635
16.1602,12.6477
16.1757,12.6618
16.1923,12.6635
16.2091,12.6852
16.2263,12.6911
16.2428,12.7015
16.2597,12.7162
16.2766,12.7297
16.293,12.7403
16.3091,12.7485
16.3257,12.7637
16.3429,12.778
16.3591,12.7963
16.3763,12.816
16.3931,12.8352
16.4097,12.8449
16.426,12.8626
16.4429,12.8689
16.4599,12.872
16.4769,12.8782
16.4936,12.8907
16.5103,12.8935
16.5267,12.9031
16.5437,12.9206
16.5607,12.9409
16.577,12.9587
16.5936,12.9777
16.6093,13.0027
16.6252,13.0164
16.6412,13.0275
16.6586,13.0488
16.6763,13.0528
16.6935,13.0564
16.7105,13.0652
16.7271,13.0738
16.7434,13.0706
16.76,13.0866
16.7768,13.1079
16.7936,13.12
16.81,13.1365
16.8263,13.1656
16.8423,13.1817
16.8585,13.1951
16.8752,13.2148
16.8926,13.221
16.9095,13.222
16.9267,13.2396
16.9439,13.2467
16.9606,13.2637
16.9771,13.2874
16.9939,13.3097
17.0107,13.3176
17.0268,13.3338
17.043,13.3467
17.0587,13.3639
17.075,13.371
17.092,13.3835
17.1092,13.3874
17.1264,13.3926
17.1437,13.4017
17.1604,13.4078
17.1769,13.4268
17.1936,13.4438
17.21,13.4565
17.2268,13.4554
17.2434,13.4767
17.2603,13.4862
17.276,13.5007
17.292,13.5214
17.3084,13.543
17.3255,13.5532
17.3426,13.5589
17.3596,13.5798
17.377,13.5741
17.3937,13.5885
17.4102,13.5958
17.4267,13.6094
17.4436,13.6179
17.4603,13.6434
17.4766,13.6608
17.4928,13.6726
17.5088,13.6928
17.5252,13.7007
17.5421,13.7062
17.5597,13.7083
17.5768,13.7233
17.5938,13.7292
17.6106,13.7435
17.627,13.7502
17.6434,13.7634
17.6603,13.7743
17.6771,13.79
17.6935,13.8116
17.7105,13.8298
17.7265,13.8505
17.7424,13.8692
17.7586,13.8849
17.7753,13.8881
17.7923,13.9026
17.8089,13.9036
17.8261,13.9127
17.8425,13.9189
17.8592,13.9291
17.8766,13.9357
17.8942,13.954
17.9107,13.9741
17.9273,13.9956
17.9432,14.0139
17.9592,14.0352
17.9754,14.0458
17.9923,14.0525
18.0094,14.06
18.0263,14.0728
18.0437,14.0808
18.0599,14.093
18.0764,14.0988
18.093,14.1043
18.1103,14.1196
18.1271,14.137
18.1436,14.1543
18.1602,14.1717
18.1762,14.1972
18.1923,14.2039
18.2087,14.2169
18.2257,14.2303
18.2428,14.2419
18.2604,14.2526
18.2778,14.2588
18.2944,14.2698
18.3105,14.2703
18.3265,14.2846
18.3428,14.2896
18.3592,14.31
18.3755,14.3191
18.392,14.343
18.4086,14.3551
18.4251,14.371
18.4422,14.3828
18.4596,14.3958
18.4767,14.4118
18.4938,14.4228
18.5102,14.4346
18.5267,14.4486
18.5433,14.4672
18.5603,14.4769
18.5766,14.491
18.5934,14.5107
18.61,14.529
18.6264,14.5473
18.6426,14.5596
18.6592,14.5747
18.6761,14.5765
18.6933,14.5844
18.7107,14.5863
18.7272,14.5957
18.7436,14.6078
18.7596,14.6209
18.7764,14.6289
18.7935,14.6353
18.8099,14.6522
18.8262,14.6721
18.842,14.6895
18.8586,14.706
18.8757,14.7242
18.8931,14.7348
18.9101,14.7447
18.9272,14.7567
18.9441,14.7703
18.9604,14.7788
18.9768,14.7836
18.9935,14.792
19.0103,14.7965
19.0271,14.8024
19.0437,14.8245
19.0593,14.8554
19.0757,14.8644
19.0926,14.8925
19.1096,14.9089
19.1263,14.9177
19.1426,14.9171
19.1596,14.9342
19.1761,14.9438
19.1923,14.9624
19.2089,14.9702
19.2266,14.9933
19.2434,15.0129
19.2596,15.0309
19.2761,15.0456
19.2926,15.0737
19.3087,15.0893
19.3256,15.1101
19.3429,15.1217
19.3599,15.1279
19.3775,15.1373
19.3939,15.1429
19.4104,15.1525
19.4268,15.157
19.4438,15.1771
19.461,15.1843
19.4771,15.1972
19.4932,15.205
19.5089,15.2352
19.5252,15.2446
19.5416,15.2663
19.5588,15.29
19.5759,15.2954
19.5936,15.3009
19.6107,15.3104
19.6271,15.3211
19.6434,15.3185
19.6605,15.3375
19.6774,15.3465
19.6934,15.3667
19.7098,15.3812
19.7258,15.4041
19.742,15.4198
19.7584,15.4322
19.7753,15.4443
19.7924,15.4479
19.8091,15.4599
19.8265,15.463
19.8433,15.4715
19.8601,15.4791
19.8771,15.4997
19.894,15.5114
19.9105,15.5284
19.9271,15.5467
19.9431,15.5587
19.9589,15.5741
19.9751,15.5864
19.9918,15.5986
20.0095,15.6045
20.0268,15.6181
20.0441,15.6203
20.0605,15.6366
20.0769,15.6513
20.0933,15.6753
20.11,15.6876
20.1268,15.7109
20.1434,15.7269
20.1599,15.7492
20.1759,15.7595
20.1924,15.7763
20.2088,15.7923
20.2261,15.7919
20.2431,15.7949
20.2604,15.8054
20.2775,15.8189
20.2937,15.8182
20.3096,15.8342
20.3263,15.8507
20.343,15.8598
20.3596,15.8748
20.3767,15.9018
20.3926,15.9187
20.4089,15.9281
20.4254,15.9454
20.4422,15.9519
20.4595,15.9619
20.4766,15.984
20.4938,15.9954
20.5104,16.0249
20.5267,16.0352
20.5434,16.046
20.5604,16.0501
20.5769,16.0711
20.5934,16.0702
20.6097,16.0929
20.6261,16.1143
20.6421,16.1284
20.6585,16.1435
20.6757,16.1577
20.6927,16.1683
20.7102,16.1727
20.7268,16.1913
20.7432,16.2036
20.7597,16.2117
20.7767,16.2298
20.7941,16.2464
20.8104,16.2634
20.8269,16.2782
20.8428,16.3085
20.8591,16.3216
20.8755,16.3413
20.8925,16.3505
20.9094,16.3606
20.9266,16.3689
20.9435,16.3879
20.9599,16.4035
20.9767,16.4161
20.9938,16.43
21.0108,16.4374
21.0272,16.446
21.0436,16.4556
21.0592,16.4685
21.0753,16.492
21.0915,16.5081
21.1082,16.5224
21.1258,16.5299
21.1432,16.5343
21.1612,16.541
21.1778,16.5496
21.1939,16.5446
21.2102,16.5468
21.2267,16.564
21.2427,16.5657
21.2588,16.5858
21.2753,16.613
21.2915,16.6459
21.3086,16.6669
21.3258,16.6851
21.3434,16.6894
21.36,16.7027
21.3774,16.7068
21.3938,16.7119
21.4103,16.7351
21.4266,16.7488
21.4433,16.7685
21.4604,16.7802
21.4768,16.7863
21.4933,16.802
21.5093,16.8291
21.5256,16.8445
21.5421,16.8701
21.5593,16.8961
21.5765,16.9017
21.5935,16.9066
21.6107,16.9106
21.6272,16.9185
21.6435,16.9293
21.6602,16.9447
21.6772,16.965
21.6936,16.9886
21.7101,17.0069
21.7262,17.0271
21.7429,17.0473
21.7593,17.0579
21.7754,17.0676
21.7923,17.0789
21.8094,17.0948
21.8266,17.1105
21.8428,17.1221
21.8596,17.1419
21.8764,17.1509
21.8936,17.1703
21.9099,17.1752
21.9259,17.1969
21.9427,17.2076
21.959,17.2342
21.9753,17.2493
21.9922,17.2684
22.0099,17.2776
22.027,17.2968
22.0442,17.3039
22.0606,17.3117
22.0767,17.3267
22.0932,17.3373
22.1102,17.3522
22.1271,17.3624
22.1434,17.3832
22.1603,17.3983
22.1763,17.4188
22.1926,17.4305
22.2089,17.4484
22.2259,17.4601
22.2429,17.4773
22.2597,17.4898
22.2768,17.4977
22.2934,17.5173
22.3097,17.53
22.3263,17.5347
22.3435,17.5428
22.3603,17.5598
22.3771,17.5715
22.3932,17.5824
22.4089,17.6094
22.4251,17.6317
22.4416,17.6509
22.4593,17.6556
22.4764,17.6588
22.4935,17.6555
22.5092,17.6647
22.5258,17.6639
22.5434,17.6844
22.5614,17.7159
22.5775,17.7314
22.5936,17.7565
22.6097,17.7737
22.6257,17.7978
22.6423,17.8148
22.6589,17.8331
22.676,17.8375
22.6934,17.8617
22.7108,17.8681
22.7275,17.8715
22.7435,17.8862
22.7599,17.9034
22.7767,17.9113
22.7934,17.9235
22.8098,17.9299
22.8268,17.9447
22.8428,17.9591
22.8588,17.9816
22.8751,18.0017
22.892,18.0321
22.9091,18.044
22.9262,18.0587
22.9436,18.0648
22.96,18.066
22.9764,18.0675
