"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",24,"mm"
"Standard travel","Standard force"
"mm","N"
9.58194,9.72437
9.59806,9.74045
9.61429,9.76859
9.63108,9.79496
9.6481,9.8086
9.66483,9.82673
9.68192,9.84125
9.69791,9.85541
9.71445,9.86479
9.73081,9.8808
9.74771,9.89899
9.7648,9.91708
9.78153,9.92606
9.7985,9.94113
9.81461,9.96487
9.83097,9.98544
9.84745,10
9.86454,10.022
9.88193,10.0401
9.89884,10.0656
9.91495,10.0784
9.931,10.0861
9.94742,10.1039
9.96408,10.1113
9.98093,10.1068
9.99814,10.1156
10.0159,10.1347
10.0321,10.1432
10.0483,10.1751
10.0644,10.1936
10.0811,10.2202
10.0984,10.2257
10.1151,10.2428
10.1317,10.2377
10.1478,10.2506
10.1643,10.2574
10.1808,10.2799
10.1977,10.2957
10.2148,10.3174
10.2317,10.3399
10.2484,10.3471
10.2646,10.3632
10.2811,10.3693
10.2981,10.3902
10.3156,10.3996
10.3328,10.4252
10.349,10.4427
10.3642,10.471
10.38,10.4863
10.3966,10.4963
10.4136,10.5022
10.4312,10.5091
10.4482,10.5118
10.4652,10.5248
10.481,10.5479
10.4971,10.5746
10.5139,10.586
10.5317,10.6052
10.549,10.6088
10.5657,10.6285
10.582,10.6303
10.5981,10.6613
10.6144,10.6767
10.631,10.7009
10.6483,10.7015
10.6655,10.723
10.6824,10.7279
10.6982,10.7317
10.7141,10.75
10.7307,10.7681
10.7474,10.7926
10.7644,10.8076
10.7811,10.8332
10.7985,10.8482
10.815,10.8642
10.8311,10.8642
10.8476,10.883
10.8647,10.8898
10.8817,10.9008
10.8988,10.9092
10.9157,10.9328
10.9312,10.9474
10.9472,10.9639
10.9639,10.9826
10.9809,11.0122
10.9973,11.0251
11.0147,11.0515
11.0313,11.0739
11.0476,11.0959
11.0639,11.1122
11.0808,11.1253
11.0979,11.1187
11.1147,11.1325
11.1318,11.1393
11.1479,11.1526
11.1645,11.1766
11.1811,11.1977
11.1981,11.22
11.2149,11.2353
11.2317,11.2601
11.2482,11.2723
11.2644,11.2926
11.2807,11.2989
11.2973,11.3114
11.3146,11.3121
11.3315,11.3198
11.3488,11.3333
11.365,11.3465
11.3814,11.3637
11.3977,11.3797
11.4145,11.3975
11.4316,11.4052
11.4482,11.4341
11.4652,11.4595
11.4813,11.4855
11.4979,11.5101
11.5143,11.5342
11.5316,11.5548
11.5484,11.565
11.5649,11.5821
11.5816,11.5937
11.5976,11.6165
11.6139,11.6181
11.6307,11.6326
11.648,11.6432
11.6652,11.6509
11.6822,11.6627
11.6983,11.6746
11.7146,11.6962
11.7308,11.7068
11.7473,11.7242
11.7644,11.7364
11.7814,11.756
11.7984,11.7594
11.8145,11.7774
11.8313,11.7986
11.848,11.8172
11.8649,11.8425
11.8817,11.8597
11.8985,11.8819
11.915,11.8924
11.9312,11.9036
11.9475,11.9107
11.9642,11.9293
11.9814,11.9349
11.9981,11.9503
12.0153,11.964
12.0317,11.9753
12.0483,11.9945
12.0647,12.015
12.0812,12.0422
12.0982,12.0614
12.1148,12.0838
12.1318,12.0957
12.1479,12.1126
12.164,12.1222
12.1805,12.1387
12.1976,12.1556
12.2146,12.1579
12.2314,12.1659
12.2485,12.1768
12.2647,12.1942
12.2812,12.2097
12.2978,12.238
12.3149,12.2534
12.3317,12.2696
12.3487,12.2871
12.3648,12.2987
12.3811,12.3156
12.3978,12.3308
12.4145,12.351
12.4318,12.3619
12.4483,12.3748
12.4652,12.3876
12.4814,12.4154
12.4981,12.4247
12.5144,12.4376
12.5313,12.4589
12.5483,12.4698
12.5647,12.4755
12.5815,12.4904
12.5976,12.5058
12.6142,12.5146
12.631,12.5274
12.6482,12.5366
12.6652,12.5488
12.6821,12.5595
12.6982,12.5692
12.7146,12.5919
12.7309,12.6131
12.7476,12.6272
12.7645,12.6485
12.7814,12.6746
12.7987,12.6944
12.8146,12.7082
12.8311,12.7291
12.8474,12.733
12.8644,12.7438
12.8813,12.7532
12.8977,12.7736
12.9145,12.7852
12.9315,12.8173
12.9488,12.8342
12.9654,12.8536
12.9824,12.8729
12.9988,12.8916
13.0153,12.9087
13.0314,12.9222
13.0477,12.9411
13.0642,12.9483
13.081,12.9707
13.0982,12.9767
13.115,12.9898
13.132,13.0004
13.1482,13.023
13.1645,13.0434
13.181,13.0682
13.198,13.0882
13.2151,13.1024
13.2315,13.1228
13.2484,13.1378
13.2648,13.1433
13.2815,13.1694
13.2981,13.1916
13.3145,13.203
13.3312,13.1997
13.3482,13.2228
13.3648,13.2337
13.381,13.2534
13.3972,13.2667
13.4142,13.2972
13.4315,13.3118
13.4482,13.3271
13.4649,13.3386
13.481,13.3456
13.4978,13.3597
13.5142,13.3764
13.531,13.3931
13.5478,13.3984
13.5645,13.4319
13.5816,13.4451
13.598,13.4655
13.6148,13.4796
13.6314,13.5095
13.6483,13.5015
13.6651,13.5184
13.6819,13.5332
13.6983,13.5462
13.7144,13.554
13.7306,13.5947
13.7472,13.6145
13.7643,13.6297
13.7813,13.6415
13.7985,13.6549
13.815,13.6648
13.8314,13.6778
13.848,13.692
13.8648,13.7162
13.8819,13.7371
13.8982,13.7566
13.915,13.7714
13.9312,13.7838
13.9477,13.7967
13.9641,13.8136
13.9809,13.8197
13.9979,13.8396
14.0151,13.8548
14.0319,13.8664
14.0484,13.8816
14.0647,13.902
14.0811,13.906
14.0981,13.9356
14.1148,13.9582
14.1316,13.9829
14.1477,14.0019
14.164,14.0345
14.1807,14.0433
14.198,14.0681
14.2154,14.0628
14.2321,14.0811
14.2489,14.0909
14.2646,14.1066
14.2808,14.1181
14.2972,14.1489
14.3142,14.1734
14.331,14.1962
14.3479,14.2159
14.3649,14.2445
14.3814,14.2654
14.3976,14.2771
14.4143,14.2932
14.4312,14.3024
14.448,14.2972
14.4652,14.3157
14.4814,14.3229
14.4978,14.3363
14.5141,14.3491
14.5309,14.3773
14.5482,14.3952
14.565,14.4215
14.5819,14.441
14.5979,14.478
14.6142,14.4911
14.6306,14.4912
14.648,14.5055
14.665,14.509
14.6819,14.5138
14.6984,14.524
14.7147,14.5499
14.731,14.565
14.7478,14.592
14.7646,14.6119
14.7814,14.6338
14.7984,14.6459
14.8148,14.6591
14.8314,14.6763
14.8476,14.6881
14.8644,14.7096
14.8816,14.7312
14.8984,14.7485
14.9154,14.7518
14.9315,14.7736
14.9479,14.7868
14.9645,14.7961
14.9814,14.8219
14.9981,14.8504
15.0146,14.8573
15.0312,14.8687
15.0476,14.8893
15.0641,14.8908
15.0808,14.9136
15.0981,14.9345
15.1148,14.9507
15.132,14.9628
15.1482,14.9851
15.1648,15.0005
15.1811,15.0175
15.1978,15.0411
15.2148,15.0609
15.2315,15.0788
15.2485,15.0928
15.2645,15.1103
15.2809,15.1275
15.2975,15.1407
15.3146,15.1501
15.3316,15.153
15.3485,15.1704
15.3651,15.1801
15.3813,15.1975
15.3975,15.2206
15.4142,15.2442
15.4314,15.2573
15.4483,15.2712
15.4653,15.2955
15.4815,15.3126
15.4978,15.3325
15.5141,15.3501
15.531,15.3695
15.5482,15.3826
15.565,15.3935
15.5818,15.4018
15.598,15.4209
15.6143,15.4431
15.6308,15.4574
15.6479,15.4744
15.6649,15.4913
15.6818,15.5134
15.6983,15.5296
15.7143,15.5454
15.7307,15.5583
15.7477,15.5769
15.7651,15.5887
15.7822,15.5929
15.7992,15.6134
15.8154,15.6282
15.8318,15.6471
15.8479,15.6591
15.8644,15.6795
15.8813,15.6921
15.898,15.7222
15.915,15.7444
15.9311,15.7581
15.9478,15.7755
15.9646,15.7925
15.9817,15.804
15.9984,15.8152
16.0153,15.8412
16.0321,15.871
16.0481,15.894
16.0642,15.9151
16.0809,15.9295
16.0979,15.9451
16.1148,15.9496
16.132,15.9692
16.1488,15.9847
16.1654,16.0048
16.1816,16.0149
16.1976,16.0341
16.214,16.0427
16.2305,16.0497
16.2472,16.0685
16.2638,16.0903
16.2808,16.1126
16.2969,16.1272
16.3142,16.1559
16.3316,16.1605
16.3487,16.1861
16.3648,16.1922
16.381,16.214
16.3975,16.2161
16.4146,16.2353
16.4311,16.2258
16.448,16.2435
16.4654,16.2532
16.482,16.2779
16.4977,16.3034
16.5141,16.3356
16.5312,16.3554
16.5483,16.3738
16.5648,16.3818
16.582,16.3953
16.5986,16.41
16.6143,16.42
16.6304,16.4434
16.6474,16.4619
16.665,16.4671
16.6814,16.474
16.6985,16.4955
16.7149,16.4922
16.7314,16.5073
16.7476,16.5275
16.7647,16.5562
16.782,16.5639
16.7983,16.6041
16.8146,16.6174
16.8312,16.643
16.8476,16.6511
16.8642,16.675
16.8813,16.6655
16.8984,16.6887
16.9153,16.6924
16.9313,16.7052
16.9482,16.714
16.9643,16.7454
16.9812,16.7646
16.9985,16.7814
17.0149,16.8006
17.0316,16.8263
