"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
6.71777,1.6157
6.7348,1.61524
6.75152,1.60555
6.76825,1.62114
6.7846,1.61812
6.80072,1.62549
6.8172,1.61934
6.83392,1.62221
6.85125,1.61516
6.8681,1.62288
6.88531,1.63258
6.90155,1.6473
6.91809,1.66484
6.93444,1.66695
6.95135,1.65593
6.96838,1.64183
6.9851,1.64562
7.00164,1.62636
7.01751,1.6454
7.03381,1.66149
7.04998,1.66745
7.06799,1.66858
7.08551,1.67965
7.10247,1.68173
7.11914,1.67889
7.13531,1.69543
7.15148,1.69525
7.16778,1.70083
7.18493,1.693
7.20159,1.70129
7.21826,1.69103
7.23425,1.68934
7.2503,1.69275
7.2669,1.69278
7.28381,1.69899
7.30114,1.70607
7.31829,1.72291
7.33581,1.73794
7.35217,1.73809
7.36846,1.74295
7.38494,1.75414
7.40167,1.7365
7.41839,1.7273
7.43469,1.73226
7.4508,1.72568
7.4671,1.71094
7.4837,1.72473
7.50085,1.72182
7.51818,1.72322
7.53521,1.73549
7.552,1.76458
7.56805,1.77007
7.58429,1.79338
7.60052,1.79399
7.61731,1.80093
7.63501,1.77749
7.65191,1.77944
7.66857,1.76453
7.68475,1.77101
7.70092,1.76614
7.71734,1.78549
7.73468,1.79119
7.75183,1.79986
7.76886,1.81381
7.78552,1.82302
7.80188,1.81239
7.81805,1.81374
7.83465,1.82767
7.8515,1.82975
7.86792,1.81276
7.88464,1.8239
7.901,1.81756
7.91723,1.81606
7.93359,1.81145
7.95025,1.83266
7.96734,1.83428
7.98437,1.84319
8.00164,1.84837
8.01794,1.85948
8.03454,1.86366
8.05133,1.86607
8.06903,1.88015
8.08593,1.87054
8.10211,1.86949
8.11853,1.87131
8.13464,1.87415
8.15094,1.87709
8.16735,1.87818
8.18396,1.885
8.20074,1.88292
8.21795,1.89818
8.23455,1.89817
8.25091,1.91697
8.26794,1.9111
8.28503,1.91259
8.30224,1.90106
8.31884,1.90396
8.33557,1.89007
8.35131,1.89976
8.36767,1.90905
8.38397,1.91036
8.40112,1.90999
8.41803,1.91053
8.43481,1.92176
8.45153,1.92434
8.46732,1.93708
8.48343,1.94416
8.50016,1.94983
8.51786,1.94409
8.53476,1.93641
8.55185,1.94178
8.56846,1.93209
8.58463,1.9458
8.60099,1.94622
8.61753,1.9508
8.63474,1.95058
8.65171,1.9668
8.66861,1.97922
8.68473,1.97803
8.70127,1.99671
8.71775,2.00254
8.73465,2.00717
8.75168,1.98978
8.76841,1.99375
8.78507,1.9906
8.801,1.97928
8.81742,1.96403
8.8342,1.21208
8.85154,0.393721
8.86863,-0.434404
8.88572,-1.25081
8.90213,-2.06136
8.91825,-2.12515
8.93448,-2.12817
8.95121,-2.13354
8.9683,-2.13937
8.9849,-2.15174
9.00193,-2.15199
9.01728,-2.16094
9.03333,-2.15706
9.04999,-2.15654
9.06678,-2.15453
9.08436,-2.16619
9.10169,-2.16408
9.11908,-2.16277
9.1352,-2.15779
9.15104,-2.14556
9.16715,-2.14086
9.1843,-2.1337
9.20151,-2.14877
9.21879,-2.15225
9.23502,-2.16924
9.25107,-2.1661
9.26737,-2.16277
9.28421,-2.15391
9.30137,-2.15646
9.31815,-2.15336
9.33512,-2.14413
9.35148,-2.1461
9.36796,-2.13224
9.38456,-2.12394
9.40165,-2.11833
9.4188,-2.13133
9.4354,-2.13431
9.45176,-2.14089
9.46769,-2.15302
9.48386,-2.16278
9.50071,-2.15844
9.51774,-2.15915
9.53458,-2.1716
9.55167,-2.15418
9.56827,-2.13404
9.58481,-2.12999
9.60135,-2.13836
9.61869,-2.12906
9.63541,-2.13702
9.6514,-2.14769
9.66782,-2.157
9.68351,-2.14621
9.69986,-2.14831
9.71671,-2.15484
9.73411,-2.14332
9.75071,-2.14701
9.76774,-2.14528
9.78513,-2.13266
9.80137,-2.11859
9.81778,-2.1196
9.83451,-2.10978
9.85172,-2.1095
9.8685,-2.13434
9.88517,-2.1342
9.9014,-2.16313
9.91727,-2.15285
9.93363,-2.16326
9.9506,-2.14422
9.96793,-2.15636
9.98472,-2.12914
10.002,-2.13512
10.0182,-2.13466
10.0346,-2.13634
10.0511,-2.12645
10.0681,-2.13065
10.085,-2.14933
10.1015,-2.15887
10.1184,-2.1671
10.1344,-2.18273
10.1508,-2.18095
10.1672,-2.16752
10.1842,-2.14561
10.2014,-2.13916
10.2185,-2.11817
10.2351,-2.11925
10.2514,-2.11749
10.2676,-2.12352
10.2842,-2.13381
10.3014,-2.14491
10.3182,-2.15683
10.3354,-2.15823
10.351,-2.16386
10.3671,-2.15637
10.3838,-2.16391
10.4007,-2.15431
10.418,-2.15839
10.435,-2.15551
10.452,-2.14089
10.4681,-2.13329
10.4845,-2.13052
10.5011,-2.13216
10.518,-2.13718
10.5348,-2.16043
10.5517,-2.14916
10.5681,-2.16139
10.5841,-2.16059
10.6005,-2.15804
10.6173,-2.14939
10.6345,-2.16021
10.6514,-2.15124
10.6686,-2.14526
10.6849,-2.13901
10.7016,-2.13189
10.7179,-2.13608
10.7347,-2.13469
10.7516,-2.14094
10.7682,-2.14687
10.7851,-2.15314
10.8011,-2.15526
10.8174,-2.16018
10.834,-2.16176
10.8512,-2.15426
10.8683,-2.16008
10.8852,-2.13887
10.9018,-2.14395
10.9179,-2.13162
10.9344,-2.13948
10.9511,-2.13193
10.9682,-2.14888
10.9848,-2.14931
11.0019,-2.15792
11.0179,-2.14816
11.0342,-2.16924
11.0505,-2.1701
11.0677,-2.13793
11.0846,-2.12632
11.1013,-2.16154
11.1182,-2.14277
11.1344,-2.12379
11.1509,-2.1204
11.1673,-2.12611
11.1846,-2.10878
11.2018,-2.11201
11.2187,-2.09893
11.2347,-2.13958
11.2511,-2.15492
11.2684,-2.13926
11.2852,-2.1345
11.3021,-2.17393
11.3188,-2.15936
11.3357,-2.14135
11.3517,-2.1381
11.3679,-2.13092
11.3845,-2.12152
11.4014,-2.11937
11.4185,-2.1291
11.4352,-2.14283
11.4518,-2.15066
11.4677,-2.16055
11.484,-2.17093
11.5006,-2.17163
11.5177,-2.16548
11.5349,-2.16331
11.5518,-2.14781
11.5686,-2.13587
11.585,-2.13548
11.6013,-2.13081
11.6185,-2.12977
11.6354,-2.12275
11.6514,-2.13539
11.6679,-2.13589
11.6841,-2.14548
11.7004,-2.14811
11.7168,-2.17711
11.7338,-2.16512
11.751,-2.16451
11.7678,-2.15691
11.785,-2.14104
11.8013,-2.11546
11.8178,-2.12543
11.8349,-2.1275
11.8525,-2.13609
11.8695,-2.15132
11.8855,-2.15891
11.9013,-2.15482
11.9171,-2.14111
11.9334,-2.13107
11.95,-2.1303
11.9674,-2.1348
11.985,-2.14066
12.0028,-2.14907
12.0195,-2.14917
12.0356,-2.13498
12.0511,-2.13533
12.0674,-2.12884
12.0845,-2.12568
12.1011,-2.13062
12.1178,-2.15528
12.1339,-2.15974
12.1505,-2.16827
12.1672,-2.17686
12.1846,-2.17467
12.2016,-2.16273
12.2185,-2.14057
12.2352,-2.12935
12.2515,-2.1227
12.268,-2.11423
12.2849,-2.11875
12.302,-2.13515
12.3187,-2.14738
12.3353,-2.14911
12.351,-2.1611
12.3671,-2.16364
12.3835,-2.16733
12.4004,-2.16106
12.4179,-2.15929
12.4348,-2.15516
12.4521,-2.14409
12.4684,-2.12983
12.4845,-2.11822
12.5011,-2.11745
12.5181,-2.09975
12.5351,-2.11113
12.5516,-2.12535
12.5683,-2.13847
12.5846,-2.15026
12.6011,-2.1676
12.6176,-2.17515
12.6344,-2.15664
12.6512,-2.15982
12.6679,-2.14508
12.6845,-2.14688
12.7007,-2.13455
12.7176,-2.15252
12.7345,-2.13971
12.7517,-2.13845
12.7682,-2.13768
12.7849,-2.14035
12.8011,-2.13797
12.8175,-2.14985
12.8338,-2.15079
12.8509,-2.16544
12.8679,-2.16039
12.885,-2.15432
12.9021,-2.13481
12.9182,-2.12394
12.9342,-2.09703
12.9508,-2.10607
12.9681,-2.10682
12.9849,-2.13023
13.0016,-2.14665
13.0179,-2.16389
13.0342,-2.15443
13.0505,-2.16084
13.0674,-2.15108
13.0846,-2.1426
13.1015,-2.13919
13.1186,-2.14026
13.1348,-2.12769
13.1513,-2.11678
13.1678,-2.12938
13.1847,-2.11952
13.2017,-2.13256
13.2183,-2.1395
13.2351,-2.15094
13.2511,-2.14881
13.2673,-2.1542
13.2838,-2.14169
13.3011,-2.15231
13.3182,-2.15114
13.3354,-2.1421
13.3518,-2.13883
13.3681,-2.12669
13.3843,-2.13011
13.4012,-2.12835
13.4184,-2.13466
13.4349,-2.14143
13.4518,-2.15782
13.4676,-2.14091
13.4839,-2.14909
13.5002,-2.14416
13.5173,-2.1439
13.5347,-2.14387
13.5516,-2.14785
13.5685,-2.13268
13.5848,-2.14144
13.6014,-2.126
13.6179,-2.1242
13.6349,-2.11341
13.6516,-2.13209
13.6684,-2.12414
13.6847,-2.1474
13.7008,-2.14904
13.7171,-2.17339
13.7339,-2.17041
13.7513,-2.17116
13.7683,-2.16421
13.7855,-2.15805
13.8017,-2.14313
13.8183,-2.13125
13.8346,-2.13444
13.8512,-2.1271
13.8681,-2.136
13.8847,-2.1425
13.9016,-2.14755
13.9177,-2.15799
13.9342,-2.16363
13.9508,-2.17035
13.9681,-2.16346
13.985,-2.16822
14.0018,-2.14478
14.0185,-2.13687
14.0347,-2.1207
14.0511,-2.12528
14.0678,-2.11048
14.0849,-2.13042
14.1015,-2.1324
14.1186,-2.13856
14.1344,-2.13362
14.1507,-2.14875
14.167,-2.15168
14.1841,-2.14891
14.201,-2.15757
14.2178,-2.14764
14.2348,-2.14184
14.2513,-2.13814
14.2685,-2.14748
14.2851,-2.13967
14.302,-2.15252
14.3189,-2.15655
14.3354,-2.14794
14.3516,-2.14823
14.3677,-2.15176
14.3838,-2.15309
14.4006,-2.16346
14.4178,-2.16046
14.4345,-2.15632
14.4517,-2.14103
14.4682,-2.13299
14.4847,-2.11129
14.5011,-2.1161
14.5177,-2.10484
14.535,-2.11555
14.5517,-2.12647
14.5684,-2.13253
14.5843,-2.13721
14.6007,-2.15
14.6172,-2.14115
14.6344,-2.1447
14.6521,-2.14457
14.6693,-2.14396
14.6859,-2.13099
14.7017,-2.14204
14.7172,-2.12837
14.7338,-2.12617
14.7506,-2.10852
14.7667,-2.12725
14.7841,-2.12114
14.8012,-2.13542
14.8181,-2.13409
14.8346,-2.15814
14.8511,-2.15702
14.8685,-2.17218
14.8858,-2.1546
14.9022,-2.14312
14.9178,-2.1242
14.9341,-2.11103
14.9508,-2.09472
14.9677,-2.09261
14.9844,-2.12306
15.0012,-2.13652
15.0187,-2.15193
15.0349,-2.16154
15.0509,-2.16978
15.0675,-2.15556
15.0845,-2.15146
15.1014,-2.14079
15.1188,-2.12205
15.1352,-2.12275
15.1515,-2.11921
15.1679,-2.11148
15.1848,-2.11387
15.2021,-2.12651
15.2189,-2.10759
15.2352,-2.13066
15.2508,-2.14142
15.267,-2.13366
15.2832,-2.13974
15.3005,-2.15307
15.3177,-2.13626
15.3344,-2.11612
15.3509,-2.13236
15.3672,-2.1159
15.3845,-2.13092
15.4009,-2.12165
15.4184,-2.13352
15.4349,-2.12661
15.4519,-2.13063
15.4678,-2.12707
15.484,-2.12997
15.5004,-2.1454
15.5176,-2.14515
15.5348,-2.15831
15.5516,-2.15231
15.5688,-2.14164
15.5849,-2.11924
15.6012,-2.11268
15.6175,-2.1023
15.6343,-2.10192
15.6513,-2.12118
15.6684,-2.13396
15.6847,-2.14794
15.701,-2.14782
15.7174,-2.14512
15.7342,-2.15396
15.7514,-2.14871
15.7681,-2.15429
15.7853,-2.14303
15.8014,-2.14709
15.8179,-2.12152
15.8343,-2.17626
15.8498,-2.17882
15.8619,-2.19501
15.8654,-2.11268
15.8655,-2.11734
15.8655,-2.13457
15.8655,-2.11713
15.8654,-2.11426
15.8654,-2.12506
15.8654,-2.12935
15.8654,-2.14815
15.8654,-2.1177
15.8654,-2.12144
15.8654,-2.12931
15.8654,-2.12463
15.8654,-2.12019
15.8654,-2.10929
15.8654,-2.1344
15.8654,-2.11436
15.8654,-2.12542
15.8654,-2.12246
15.8654,-2.14108
15.8654,-2.14493
15.8654,-2.12598
15.8654,-2.12417
15.8654,-2.12378
15.8654,-2.12413
