"Specimen width",5.97,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
15.5185,0.000507554
15.5346,0.00596591
15.5507,0.0123708
15.567,0.010349
15.5838,0.0110967
15.6009,0.00561877
15.6182,0.00243731
15.6355,0.00269671
15.6518,0.00752612
15.6685,0.00835009
15.6849,0.0150487
15.7019,0.0202672
15.7189,0.00491687
15.7354,0.0104482
15.7517,0.0140645
15.7675,0.0160958
15.7838,0.0128228
15.8002,0.0220887
15.8173,0.0167462
15.8345,0.0135705
15.8517,0.010801
15.8686,0.0158212
15.8851,0.0134332
15.9016,0.013189
15.9185,0.0151956
15.9354,0.0127236
15.9519,0.00598308
15.9686,0.00882121
15.9844,0.00833674
16.0005,0.00538417
16.017,0.00909015
16.034,0.0180394
16.0512,0.0186727
16.0681,0.0186421
16.0853,0.0152013
16.1017,0.013416
16.1179,0.00680896
16.1347,0.00873156
16.1519,0.014652
16.1686,0.0231206
16.1855,0.0298574
16.2016,0.0356462
16.2176,0.0403751
16.2338,0.0381664
16.2507,0.041653
16.2683,0.0348934
16.2854,0.0225185
16.3024,0.00989946
16.3187,0.00596269
16.3347,0.00327333
16.3509,0.000900587
16.3676,0.00534852
16.3847,0.00871786
16.4016,0.0066274
16.4182,-0.000269571
16.4342,0.00170263
16.4505,0.0122617
16.4672,0.01452
16.4844,0.0175107
16.5015,0.0187925
16.5188,0.020181
16.5357,0.0103849
16.5521,0.00968297
16.5683,0.0105394
16.5852,0.0105394
16.6021,0.0161022
16.6189,0.0201915
16.6348,0.0249523
16.6504,0.0318797
16.6667,0.0398677
16.6834,0.0330318
16.7008,0.0240787
16.7184,0.0149997
16.735,0.00773653
16.7518,0.00590547
16.7679,0.00963624
16.7842,0.015488
16.8011,0.025864
16.8182,0.023167
16.8353,0.0124095
16.8525,0.0114873
16.8685,-0.00198618
16.8841,-0.00269953
16.9003,0.00676855
16.9172,0.0178617
16.9345,0.0175718
16.9516,0.0301755
16.9689,0.0187925
16.9853,0.013429
17.0018,0.0098203
17.0183,0.00825246
17.0351,0.00916704
17.052,0.0131343
17.0683,0.00898393
17.085,0.00797304
17.1011,0.0130542
17.1171,0.0164836
17.1338,0.0162776
17.151,0.0126994
17.1684,0.0056804
17.1851,0.0100196
17.2018,0.00376352
17.2186,0.00535043
17.2348,0.00911935
17.2511,0.0133241
17.268,0.00188001
17.2847,-0.00228945
17.3015,0.00392087
17.3174,0.00190099
17.3334,-0.00121943
17.3504,0.00725683
17.3674,0.0167478
17.3845,0.0121702
17.4014,0.01349
17.4187,0.0123676
17.435,0.0072635
17.4513,0.00619062
17.468,-0.000614801
17.485,0.00268873
17.5016,0.00915845
17.5185,0.0122026
17.5347,0.0140851
17.5506,0.0261396
17.567,0.0255445
17.5837,0.0315107
17.6012,0.0309308
17.618,0.0219587
17.6354,0.0104841
17.6517,0.00630315
17.6682,6.23077e-05
17.6847,0.00350984
17.7015,0.00876649
17.7185,0.00809511
17.7349,0.0102657
17.7516,0.0105403
17.7675,0.0110286
17.784,0.0167812
17.8005,0.0270656
17.8174,0.0185665
17.8347,0.0181774
17.852,0.011082
17.8689,-0.00268141
17.8854,-0.00753371
17.9015,0.00125535
17.9182,0.00618776
17.9351,0.00867971
17.9513,0.0212377
17.9681,0.0267919
17.9842,0.0272191
18.0007,0.0308965
18.0172,0.0289167
18.0339,0.0193799
18.0514,0.00640996
18.0685,0.00867589
18.0856,0.00510152
18.1019,0.0055364
18.1182,0.00546487
18.1348,0.00721963
18.1518,0.00975259
18.1686,0.0116561
18.185,0.0200713
18.2014,0.0324005
18.2175,0.0420135
18.2338,0.0466166
18.2506,0.0397959
18.2677,0.026124
18.2847,0.0125132
18.3021,0.00414371
18.3186,-0.00137234
18.335,-0.00617886
18.3514,-0.00675869
18.3682,0.00116062
18.3852,0.00038242
18.4018,-0.00157071
18.4184,0.00297641
18.4344,0.00338459
18.4508,0.000313755
18.4672,0.0100641
18.4844,0.0172052
18.5013,0.017045
18.5183,0.0253916
18.5353,0.0254831
18.5516,0.0175791
18.5682,6.19852e-05
18.5849,-0.0175772
18.6019,-0.0282888
18.6186,-0.0292215
18.6354,-0.0445871
18.6513,-0.0601511
18.6663,-0.0480051
18.6775,-0.0574961
18.6803,-0.0236878
18.6804,-0.00406886
18.6804,-0.000844482
18.6804,-0.00465632
18.6804,0.00066137
18.6804,0.00680494
18.6804,0.00344801
18.6804,0.0197141
18.6804,0.00811648
18.6804,0.00829911
