"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",26,"mm"
"Standard travel","Standard force"
"mm","N"
9.73818,0.876868
9.7549,0.883025
9.77199,0.891585
9.78817,0.912032
9.80446,0.900954
9.82113,0.890777
9.83828,0.897765
9.85512,0.892659
9.87148,0.905324
9.88802,0.895604
9.90432,0.905823
9.92086,0.901452
9.93758,0.906091
9.95479,0.892717
9.9717,0.898786
9.98879,0.900665
10.0051,0.902267
10.021,0.907043
10.037,0.906844
10.0539,0.910522
10.071,0.904613
10.0877,0.896645
10.1047,0.880501
10.1211,0.877259
10.1378,0.880707
10.1545,0.881317
10.1717,0.885254
10.1884,0.901093
10.2052,0.918732
10.2219,0.926941
10.2381,0.934105
10.2547,0.941593
10.2716,0.927784
10.2885,0.927048
10.3051,0.917674
10.3212,0.907695
10.3372,0.900943
10.3538,0.912708
10.3701,0.903613
10.3873,0.912326
10.4047,0.919895
10.4216,0.929462
10.4387,0.928378
10.4547,0.935397
10.4712,0.93906
10.4877,0.942321
10.5047,0.938812
10.5216,0.929687
10.5383,0.924026
10.5549,0.916412
10.571,0.909223
10.5873,0.912877
10.6041,0.927491
10.6213,0.928254
10.6379,0.927266
10.6551,0.932256
10.6717,0.93836
10.6882,0.947362
10.7046,0.95078
10.7212,0.961389
10.7383,0.966348
10.7549,0.952737
10.7717,0.946256
10.7876,0.932004
10.8041,0.928575
10.8205,0.931932
10.8376,0.950456
10.8545,0.948312
10.8715,0.969858
10.8884,0.979007
10.9047,0.982196
10.921,0.980929
10.9377,0.993777
10.9546,0.987491
10.9715,0.975505
10.9886,0.980166
11.0047,0.958804
11.021,0.951831
11.0378,0.954593
11.0546,0.96144
11.0718,0.954192
11.0886,0.978576
11.1055,0.983603
11.1217,0.989999
11.138,0.984551
11.1545,0.988626
11.1715,0.991128
11.1882,0.989663
11.2045,0.98887
11.2212,0.997582
11.2375,0.990609
11.2543,0.982183
11.2711,0.98297
11.2881,0.98323
11.3048,0.976512
11.3218,0.993266
11.3383,0.988917
11.3547,1.00119
11.3711,0.999599
11.3874,1.00903
11.4043,0.997554
11.4216,1.00071
11.4388,0.99018
11.4549,0.980529
11.4711,0.985011
11.4873,0.978648
11.5036,0.995959
11.5207,0.989746
11.5372,1.01246
11.5547,1.00605
11.5709,1.01896
11.5874,1.00541
11.6041,1.03294
11.6214,1.01456
11.6384,1.00614
11.6553,1.00048
11.6716,1.00996
11.6871,0.981514
11.7036,0.995388
11.7214,0.994946
11.739,0.997631
11.7557,0.985126
11.7723,1.00777
11.7884,1.00924
11.8048,1.02172
11.8212,1.01819
11.838,1.03476
11.8552,1.01264
11.8719,1.00526
11.8885,1.00306
11.9046,1.01077
11.9209,1.00039
11.9374,1.00613
11.9546,1.00966
11.9714,1.01274
11.9884,1.02288
12.0049,1.01852
12.0211,1.02942
12.0375,1.02419
12.0542,1.03113
12.0714,1.02259
12.0881,1.02303
12.105,1.01413
12.1211,1.02391
12.1378,1.02082
12.1545,1.01738
12.1709,1.02665
12.1881,1.02899
12.2051,1.03549
12.2222,1.04846
12.2379,1.05469
12.2538,1.05887
12.2705,1.06517
12.2876,1.05119
12.3044,1.03492
12.3213,1.03358
12.3376,1.03378
12.3544,1.03021
12.3708,1.02945
12.3879,1.02475
12.4055,1.02204
12.4222,1.01412
12.439,1.02294
12.4552,1.03622
12.4716,1.05024
12.4878,1.05072
12.5044,1.06409
12.5215,1.05877
12.5378,1.04653
12.5544,1.04981
12.5708,1.05592
12.5873,1.04858
12.6041,1.03708
12.6214,1.05015
12.6384,1.04478
12.6554,1.0512
12.6719,1.05278
12.6883,1.07131
12.7046,1.06906
12.7212,1.06595
12.7383,1.06183
12.7554,1.0647
12.7718,1.05672
12.7874,1.06415
12.8039,1.06287
12.8205,1.06053
12.8374,1.05974
12.8544,1.0687
12.871,1.06299
12.8883,1.08301
12.9046,1.09168
12.9211,1.1023
12.9378,1.107
12.955,1.11486
12.9716,1.09667
12.9884,1.09834
13.0049,1.08686
13.0209,1.07011
13.0371,1.06657
13.0535,1.06762
13.0707,1.06056
13.0879,1.05743
13.1053,1.08349
13.1217,1.08569
13.1381,1.10058
13.1544,1.09853
13.1713,1.11486
13.1883,1.09255
13.205,1.09766
13.2216,1.0907
13.2377,1.0944
13.254,1.0907
13.2703,1.09964
13.2877,1.09187
13.3046,1.09102
13.3217,1.10466
13.3383,1.10846
13.3547,1.12737
13.3712,1.13162
13.3878,1.1393
13.4051,1.12792
13.4219,1.11992
13.4386,1.09691
13.4544,1.09615
13.4709,1.0943
13.4871,1.08699
13.5042,1.08535
13.5216,1.09375
13.5387,1.09845
13.555,1.10226
13.5709,1.11715
13.5875,1.12181
